nucleus,energy,lifetime,lifetime_unit,life_mult,life_sec,Z,A,symbol,latex,natural_lw,combo
83-Bi-216,418.8,2.25,M,60,135,83,216,Bi,$^{216}_{83}Bi$,4.876e-9,216Bi
83-Bi-216,549.7,2.25,M,60,135,83,216,Bi,$^{216}_{83}Bi$,4.876e-9,216Bi
83-Bi-217,254,93,S,1,93,83,217,Bi,$^{217}_{83}Bi$,7.078e-9,217Bi
83-Bi-217,264,93,S,1,93,83,217,Bi,$^{217}_{83}Bi$,7.078e-9,217Bi
83-Bi-218,385.7,33,S,1,33,83,218,Bi,$^{218}_{83}Bi$,1.995e-8,218Bi
83-Bi-218,425.5,33,S,1,33,83,218,Bi,$^{218}_{83}Bi$,1.995e-8,218Bi
83-Bi-218,509.7,33,S,1,33,83,218,Bi,$^{218}_{83}Bi$,1.995e-8,218Bi
84-Po-188,570,0.28,MS,0.001,2.8000000000000003e-4,84,188,Po,$^{188}_{84}Po$,0.002351,188Po
84-Po-189,224,3.5,MS,0.001,0.0035,84,189,Po,$^{189}_{84}Po$,1.881e-4,189Po
84-Po-189,278,3.5,MS,0.001,0.0035,84,189,Po,$^{189}_{84}Po$,1.881e-4,189Po
84-Po-190,536,2.45,MS,0.001,0.0024500000000000004,84,190,Po,$^{190}_{84}Po$,2.687e-4,190Po
84-Po-190,655,2.45,MS,0.001,0.0024500000000000004,84,190,Po,$^{190}_{84}Po$,2.687e-4,190Po
84-Po-191,375,22,MS,0.001,0.022,84,191,Po,$^{191}_{84}Po$,2.992e-5,191Po
84-Po-191,472,93,MS,0.001,0.093,84,191,Po,$^{191}_{84}Po$,7.078e-6,191Po
84-Po-191,494,93,MS,0.001,0.093,84,191,Po,$^{191}_{84}Po$,7.078e-6,191Po
84-Po-191,594,93,MS,0.001,0.093,84,191,Po,$^{191}_{84}Po$,7.078e-6,191Po
84-Po-192,568,0.0332,S,1,0.0332,84,192,Po,$^{192}_{84}Po$,1.983e-5,192Po
84-Po-192,767,0.0332,S,1,0.0332,84,192,Po,$^{192}_{84}Po$,1.983e-5,192Po
84-Po-193,549,370,MS,0.001,0.37,84,193,Po,$^{193}_{84}Po$,1.779e-6,193Po
84-Po-193,637,245,MS,0.001,0.245,84,193,Po,$^{193}_{84}Po$,2.687e-6,193Po
84-Po-195,597,4.64,S,1,4.64,84,195,Po,$^{195}_{84}Po$,1.419e-7,195Po
84-Po-195,670,1.92,S,1,1.92,84,195,Po,$^{195}_{84}Po$,3.428e-7,195Po
84-Po-196,427.82,856,NS,1e-9,8.56e-7,84,196,Po,$^{196}_{84}Po$,0.7689,196Po
84-Po-196,463.02,856,NS,1e-9,8.56e-7,84,196,Po,$^{196}_{84}Po$,0.7689,196Po
84-Po-196,498.6,856,NS,1e-9,8.56e-7,84,196,Po,$^{196}_{84}Po$,0.7689,196Po
84-Po-196,769,5.73,S,1,5.73,84,196,Po,$^{196}_{84}Po$,1.149e-7,196Po
84-Po-199,72,4.17,M,60,250.2,84,199,Po,$^{199}_{84}Po$,2.631e-9,199Po
84-Po-199,238,4.17,M,60,250.2,84,199,Po,$^{199}_{84}Po$,2.631e-9,199Po
84-Po-200,434.4,11.51,M,60,690.6,84,200,Po,$^{200}_{84}Po$,9.531e-10,200Po
84-Po-200,617.7,11.51,M,60,690.6,84,200,Po,$^{200}_{84}Po$,9.531e-10,200Po
84-Po-200,671,11.51,M,60,690.6,84,200,Po,$^{200}_{84}Po$,9.531e-10,200Po
84-Po-201,240.1,15.6,M,60,936,84,201,Po,$^{201}_{84}Po$,7.032e-10,201Po
84-Po-201,411.86,8.96,M,60,537.6,84,201,Po,$^{201}_{84}Po$,1.224e-9,201Po
84-Po-201,417.8,8.96,M,60,537.6,84,201,Po,$^{201}_{84}Po$,1.224e-9,201Po
84-Po-201,890.1,15.6,M,60,936,84,201,Po,$^{201}_{84}Po$,7.032e-10,201Po
84-Po-201,904.2,15.6,M,60,936,84,201,Po,$^{201}_{84}Po$,7.032e-10,201Po
84-Po-201,964.3,8.96,M,60,537.6,84,201,Po,$^{201}_{84}Po$,1.224e-9,201Po
84-Po-201,967.4,8.96,M,60,537.6,84,201,Po,$^{201}_{84}Po$,1.224e-9,201Po
84-Po-202,165.77,44.6,M,60,2676,84,202,Po,$^{202}_{84}Po$,2.46e-10,202Po
84-Po-202,316.14,44.6,M,60,2676,84,202,Po,$^{202}_{84}Po$,2.46e-10,202Po
84-Po-202,688.8,44.6,M,60,2676,84,202,Po,$^{202}_{84}Po$,2.46e-10,202Po
84-Po-203,577.2,45,S,1,45,84,203,Po,$^{203}_{84}Po$,1.463e-8,203Po
84-Po-203,639.7,45,S,1,45,84,203,Po,$^{203}_{84}Po$,1.463e-8,203Po
84-Po-203,641.8,45,S,1,45,84,203,Po,$^{203}_{84}Po$,1.463e-8,203Po
84-Po-203,893.5,36.7,M,60,2202,84,203,Po,$^{203}_{84}Po$,2.989e-10,203Po
84-Po-203,908.6,36.7,M,60,2202,84,203,Po,$^{203}_{84}Po$,2.989e-10,203Po
84-Po-203,1090.9,36.7,M,60,2202,84,203,Po,$^{203}_{84}Po$,2.989e-10,203Po
84-Po-204,270.07,3.519,H,3600,12668.4,84,204,Po,$^{204}_{84}Po$,5.196e-11,204Po
84-Po-204,883.96,3.519,H,3600,12668.4,84,204,Po,$^{204}_{84}Po$,5.196e-11,204Po
84-Po-204,1016.29,3.519,H,3600,12668.4,84,204,Po,$^{204}_{84}Po$,5.196e-11,204Po
84-Po-205,160.9,57.4,MS,0.001,0.0574,84,205,Po,$^{205}_{84}Po$,1.147e-5,205Po
84-Po-205,580.9,57.4,MS,0.001,0.0574,84,205,Po,$^{205}_{84}Po$,1.147e-5,205Po
84-Po-205,719.2,57.4,MS,0.001,0.0574,84,205,Po,$^{205}_{84}Po$,1.147e-5,205Po
84-Po-205,849.8,1.74,H,3600,6264,84,205,Po,$^{205}_{84}Po$,1.051e-10,205Po
84-Po-205,872.4,1.74,H,3600,6264,84,205,Po,$^{205}_{84}Po$,1.051e-10,205Po
84-Po-205,1001.2,1.74,H,3600,6264,84,205,Po,$^{205}_{84}Po$,1.051e-10,205Po
84-Po-206,286.41,8.8,D,86400,760320.0000000001,84,206,Po,$^{206}_{84}Po$,8.657e-13,206Po
84-Po-206,511.36,8.8,D,86400,760320.0000000001,84,206,Po,$^{206}_{84}Po$,8.657e-13,206Po
84-Po-206,1032.26,8.8,D,86400,760320.0000000001,84,206,Po,$^{206}_{84}Po$,8.657e-13,206Po
84-Po-207,268.08,2.79,S,1,2.79,84,207,Po,$^{207}_{84}Po$,2.359e-7,207Po
84-Po-207,300.65,2.79,S,1,2.79,84,207,Po,$^{207}_{84}Po$,2.359e-7,207Po
84-Po-207,742.72,5.8,H,3600,20880,84,207,Po,$^{207}_{84}Po$,3.152e-11,207Po
84-Po-207,814.41,2.79,S,1,2.79,84,207,Po,$^{207}_{84}Po$,2.359e-7,207Po
84-Po-207,911.77,5.8,H,3600,20880,84,207,Po,$^{207}_{84}Po$,3.152e-11,207Po
84-Po-207,992.39,5.8,H,3600,20880,84,207,Po,$^{207}_{84}Po$,3.152e-11,207Po
84-Po-208,291.81,2.898,Y,31557600,91453924.8,84,208,Po,$^{208}_{84}Po$,7.1970000000000008e-15,208Po
84-Po-208,570.13,2.898,Y,31557600,91453924.8,84,208,Po,$^{208}_{84}Po$,7.1970000000000008e-15,208Po
84-Po-208,601.52,2.898,Y,31557600,91453924.8,84,208,Po,$^{208}_{84}Po$,7.1970000000000008e-15,208Po
84-Po-209,260.5,102,Y,31557600,3218875200,84,209,Po,$^{209}_{84}Po$,2.045e-16,209Po
84-Po-209,262.8,102,Y,31557600,3218875200,84,209,Po,$^{209}_{84}Po$,2.045e-16,209Po
84-Po-209,896.6,102,Y,31557600,3218875200,84,209,Po,$^{209}_{84}Po$,2.045e-16,209Po
84-Po-210,803.06,138.376,D,86400,11955686.4,84,210,Po,$^{210}_{84}Po$,5.505e-14,210Po
84-Po-211,328.2,0.516,S,1,0.516,84,211,Po,$^{211}_{84}Po$,1.276e-6,211Po
84-Po-211,569.65,0.516,S,1,0.516,84,211,Po,$^{211}_{84}Po$,1.276e-6,211Po
84-Po-211,569.7,25.2,S,1,25.2,84,211,Po,$^{211}_{84}Po$,2.612e-8,211Po
84-Po-211,897.78,25.2,S,1,25.2,84,211,Po,$^{211}_{84}Po$,2.612e-8,211Po
84-Po-211,897.8,0.516,S,1,0.516,84,211,Po,$^{211}_{84}Po$,1.276e-6,211Po
84-Po-211,1063.66,25.2,S,1,25.2,84,211,Po,$^{211}_{84}Po$,2.612e-8,211Po
84-Po-212,570,45.1,S,1,45.1,84,212,Po,$^{212}_{84}Po$,1.459e-8,212Po
84-Po-212,2610,45.1,S,1,45.1,84,212,Po,$^{212}_{84}Po$,1.459e-8,212Po
84-Po-213,778.8,4.2,US,1e-6,4.2e-6,84,213,Po,$^{213}_{84}Po$,0.1567,213Po
84-Po-214,298,164.3,US,1e-6,1.643e-4,84,214,Po,$^{214}_{84}Po$,0.004006,214Po
84-Po-214,799.7,164.3,US,1e-6,1.643e-4,84,214,Po,$^{214}_{84}Po$,0.004006,214Po
84-Po-215,733,1.781,MS,0.001,0.001781,84,215,Po,$^{215}_{84}Po$,3.696e-4,215Po
84-Po-215,815,1.781,MS,0.001,0.001781,84,215,Po,$^{215}_{84}Po$,3.696e-4,215Po
84-Po-215,894,1.781,MS,0.001,0.001781,84,215,Po,$^{215}_{84}Po$,3.696e-4,215Po
84-Po-216,804.9,0.145,S,1,0.145,84,216,Po,$^{216}_{84}Po$,4.539e-6,216Po
85-At-191,63,2.1,MS,0.001,0.0021000000000000003,85,191,At,$^{191}_{85}At$,3.134e-4,191At
85-At-193,99.6,21,MS,0.001,0.021,85,193,At,$^{193}_{85}At$,3.134e-5,193At
85-At-193,357.6,27,MS,0.001,0.027,85,193,At,$^{193}_{85}At$,2.438e-5,193At
85-At-195,92,328,MS,0.001,0.328,85,195,At,$^{195}_{85}At$,2.007e-6,195At
85-At-195,148.7,147,MS,0.001,0.147,85,195,At,$^{195}_{85}At$,4.478e-6,195At
85-At-198,181,4.1,S,1,4.1,85,198,At,$^{198}_{85}At$,1.605e-7,198At
85-At-198,218,4.1,S,1,4.1,85,198,At,$^{198}_{85}At$,1.605e-7,198At
85-At-200,102,3.5,S,1,3.5,85,200,At,$^{200}_{85}At$,1.881e-7,200At
85-At-200,102,47,S,1,47,85,200,At,$^{200}_{85}At$,1.4e-8,200At
85-At-200,158.3,3.5,S,1,3.5,85,200,At,$^{200}_{85}At$,1.881e-7,200At
85-At-200,158.3,47,S,1,47,85,200,At,$^{200}_{85}At$,1.4e-8,200At
85-At-201,571,85.2,S,1,85.2,85,201,At,$^{201}_{85}At$,7.725e-9,201At
85-At-202,139,184,S,1,184,85,202,At,$^{202}_{85}At$,3.577e-9,202At
85-At-202,164,184,S,1,184,85,202,At,$^{202}_{85}At$,3.577e-9,202At
85-At-202,248.5,0.46,S,1,0.46,85,202,At,$^{202}_{85}At$,1.431e-6,202At
85-At-203,639.4,7.4,M,60,444,85,203,At,$^{203}_{85}At$,1.482e-9,203At
85-At-203,641.5,7.4,M,60,444,85,203,At,$^{203}_{85}At$,1.482e-9,203At
85-At-203,738.1,7.4,M,60,444,85,203,At,$^{203}_{85}At$,1.482e-9,203At
85-At-204,426.24,9.12,M,60,547.1999999999999,85,204,At,$^{204}_{85}At$,1.203e-9,204At
85-At-204,516.32,9.12,M,60,547.1999999999999,85,204,At,$^{204}_{85}At$,1.203e-9,204At
85-At-204,587.3,108,MS,0.001,0.108,85,204,At,$^{204}_{85}At$,6.095e-6,204At
85-At-204,684.34,9.12,M,60,547.1999999999999,85,204,At,$^{204}_{85}At$,1.203e-9,204At
85-At-205,628.88,26.9,M,60,1614,85,205,At,$^{205}_{85}At$,4.078e-10,205At
85-At-205,669.41,26.9,M,60,1614,85,205,At,$^{205}_{85}At$,4.078e-10,205At
85-At-205,719.3,26.9,M,60,1614,85,205,At,$^{205}_{85}At$,4.078e-10,205At
85-At-206,68,30.6,M,60,1836,85,206,At,$^{206}_{85}At$,3.585e-10,206At
85-At-206,395.54,30.6,M,60,1836,85,206,At,$^{206}_{85}At$,3.585e-10,206At
85-At-206,477.1,30.6,M,60,1836,85,206,At,$^{206}_{85}At$,3.585e-10,206At
85-At-206,700.66,30.6,M,60,1836,85,206,At,$^{206}_{85}At$,3.585e-10,206At
85-At-207,300.65,1.81,H,3600,6516,85,207,At,$^{207}_{85}At$,1.01e-10,207At
85-At-207,588.33,1.81,H,3600,6516,85,207,At,$^{207}_{85}At$,1.01e-10,207At
85-At-207,814.41,1.81,H,3600,6516,85,207,At,$^{207}_{85}At$,1.01e-10,207At
85-At-208,177.59,1.63,H,3600,5868,85,208,At,$^{208}_{85}At$,1.122e-10,208At
85-At-208,660.04,1.63,H,3600,5868,85,208,At,$^{208}_{85}At$,1.122e-10,208At
85-At-208,686.53,1.63,H,3600,5868,85,208,At,$^{208}_{85}At$,1.122e-10,208At
85-At-209,545,5.41,H,3600,19476,85,209,At,$^{209}_{85}At$,3.38e-11,209At
85-At-209,781.9,5.41,H,3600,19476,85,209,At,$^{209}_{85}At$,3.38e-11,209At
85-At-209,790.2,5.41,H,3600,19476,85,209,At,$^{209}_{85}At$,3.38e-11,209At
85-At-210,82.8,8.1,H,3600,29160,85,210,At,$^{210}_{85}At$,2.257e-11,210At
85-At-210,106,8.1,H,3600,29160,85,210,At,$^{210}_{85}At$,2.257e-11,210At
85-At-210,167,8.1,H,3600,29160,85,210,At,$^{210}_{85}At$,2.257e-11,210At
85-At-210,245.3,8.1,H,3600,29160,85,210,At,$^{210}_{85}At$,2.257e-11,210At
85-At-210,1181.4,8.1,H,3600,29160,85,210,At,$^{210}_{85}At$,2.257e-11,210At
85-At-210,1483.3,8.1,H,3600,29160,85,210,At,$^{210}_{85}At$,2.257e-11,210At
85-At-211,669.78,7.214,H,3600,25970.4,85,211,At,$^{211}_{85}At$,2.534e-11,211At
85-At-211,687,7.214,H,3600,25970.4,85,211,At,$^{211}_{85}At$,2.534e-11,211At
85-At-211,742.72,7.214,H,3600,25970.4,85,211,At,$^{211}_{85}At$,2.534e-11,211At
85-At-211,892.4,7.214,H,3600,25970.4,85,211,At,$^{211}_{85}At$,2.534e-11,211At
85-At-212,62.94,0.119,S,1,0.119,85,212,At,$^{212}_{85}At$,5.531e-6,212At
85-At-212,278.1,152,US,1e-6,1.5199999999999998e-4,85,212,At,$^{212}_{85}At$,0.00433,212At
85-At-212,533.8,152,US,1e-6,1.5199999999999998e-4,85,212,At,$^{212}_{85}At$,0.00433,212At
85-At-212,1643,152,US,1e-6,1.5199999999999998e-4,85,212,At,$^{212}_{85}At$,0.00433,212At
85-At-215,404,0.1,MS,0.001,1e-4,85,215,At,$^{215}_{85}At$,0.006582,215At
85-At-216,103.4,0.1,MS,0.001,1e-4,85,216,At,$^{216}_{85}At$,0.006582,216At
85-At-216,115.2,0.3,MS,0.001,3e-4,85,216,At,$^{216}_{85}At$,0.002194,216At
85-At-216,379.3,0.3,MS,0.001,3e-4,85,216,At,$^{216}_{85}At$,0.002194,216At
85-At-216,417.9,0.3,MS,0.001,3e-4,85,216,At,$^{216}_{85}At$,0.002194,216At
85-At-217,257.9,32.3,MS,0.001,0.032299999999999995,85,217,At,$^{217}_{85}At$,2.038e-5,217At
85-At-217,335.33,32.3,MS,0.001,0.032299999999999995,85,217,At,$^{217}_{85}At$,2.038e-5,217At
85-At-217,593.1,32.3,MS,0.001,0.032299999999999995,85,217,At,$^{217}_{85}At$,2.038e-5,217At
85-At-220,240.97,3.71,M,60,222.6,85,220,At,$^{220}_{85}At$,2.957e-9,220At
85-At-220,292.71,3.71,M,60,222.6,85,220,At,$^{220}_{85}At$,2.957e-9,220At
85-At-220,422.26,3.71,M,60,222.6,85,220,At,$^{220}_{85}At$,2.957e-9,220At
86-Rn-193,194,1.15,MS,0.001,0.00115,86,193,Rn,$^{193}_{86}Rn$,5.724e-4,193Rn
86-Rn-205,264.9,170,S,1,170,86,205,Rn,$^{205}_{86}Rn$,3.872e-9,205Rn
86-Rn-205,464.5,170,S,1,170,86,205,Rn,$^{205}_{86}Rn$,3.872e-9,205Rn
86-Rn-205,620.2,170,S,1,170,86,205,Rn,$^{205}_{86}Rn$,3.872e-9,205Rn
86-Rn-206,324.5,5.67,M,60,340.2,86,206,Rn,$^{206}_{86}Rn$,1.935e-9,206Rn
86-Rn-206,386.6,5.67,M,60,340.2,86,206,Rn,$^{206}_{86}Rn$,1.935e-9,206Rn
86-Rn-206,497.7,5.67,M,60,340.2,86,206,Rn,$^{206}_{86}Rn$,1.935e-9,206Rn
86-Rn-207,234,184.5,US,1e-6,1.8449999999999999e-4,86,207,Rn,$^{207}_{86}Rn$,0.003568,207Rn
86-Rn-207,402.68,9.25,M,60,555,86,207,Rn,$^{207}_{86}Rn$,1.186e-9,207Rn
86-Rn-207,665.1,184.5,US,1e-6,1.8449999999999999e-4,86,207,Rn,$^{207}_{86}Rn$,0.003568,207Rn
86-Rn-207,674,9.25,M,60,555,86,207,Rn,$^{207}_{86}Rn$,1.186e-9,207Rn
86-Rn-207,747.15,9.25,M,60,555,86,207,Rn,$^{207}_{86}Rn$,1.186e-9,207Rn
86-Rn-208,251.05,24.35,M,60,1461,86,208,Rn,$^{208}_{86}Rn$,4.505e-10,208Rn
86-Rn-208,350.03,24.35,M,60,1461,86,208,Rn,$^{208}_{86}Rn$,4.505e-10,208Rn
86-Rn-208,426.78,24.35,M,60,1461,86,208,Rn,$^{208}_{86}Rn$,4.505e-10,208Rn
86-Rn-209,337.45,28.5,M,60,1710,86,209,Rn,$^{209}_{86}Rn$,3.849e-10,209Rn
86-Rn-209,408.32,28.5,M,60,1710,86,209,Rn,$^{209}_{86}Rn$,3.849e-10,209Rn
86-Rn-209,745.78,28.5,M,60,1710,86,209,Rn,$^{209}_{86}Rn$,3.849e-10,209Rn
86-Rn-210,458.25,2.4,H,3600,8640,86,210,Rn,$^{210}_{86}Rn$,7.618e-11,210Rn
86-Rn-210,570.95,2.4,H,3600,8640,86,210,Rn,$^{210}_{86}Rn$,7.618e-11,210Rn
86-Rn-210,648.7,2.4,H,3600,8640,86,210,Rn,$^{210}_{86}Rn$,7.618e-11,210Rn
86-Rn-211,68.55,14.6,H,3600,52560,86,211,Rn,$^{211}_{86}Rn$,1.252e-11,211Rn
86-Rn-211,167.9,14.6,H,3600,52560,86,211,Rn,$^{211}_{86}Rn$,1.252e-11,211Rn
86-Rn-211,236.9,14.6,H,3600,52560,86,211,Rn,$^{211}_{86}Rn$,1.252e-11,211Rn
86-Rn-211,674.1,14.6,H,3600,52560,86,211,Rn,$^{211}_{86}Rn$,1.252e-11,211Rn
86-Rn-211,678.4,14.6,H,3600,52560,86,211,Rn,$^{211}_{86}Rn$,1.252e-11,211Rn
86-Rn-211,1362.9,14.6,H,3600,52560,86,211,Rn,$^{211}_{86}Rn$,1.252e-11,211Rn
86-Rn-218,609.31,35,MS,0.001,0.035,86,218,Rn,$^{218}_{86}Rn$,1.881e-5,218Rn
86-Rn-219,130.6,3.96,S,1,3.96,86,219,Rn,$^{219}_{86}Rn$,1.662e-7,219Rn
86-Rn-219,271.23,3.96,S,1,3.96,86,219,Rn,$^{219}_{86}Rn$,1.662e-7,219Rn
86-Rn-219,401.81,3.96,S,1,3.96,86,219,Rn,$^{219}_{86}Rn$,1.662e-7,219Rn
86-Rn-220,549.73,55.6,S,1,55.6,86,220,Rn,$^{220}_{86}Rn$,1.184e-8,220Rn
86-Rn-221,150.06,25,M,60,1500,86,221,Rn,$^{221}_{86}Rn$,4.388e-10,221Rn
86-Rn-221,186.38,25,M,60,1500,86,221,Rn,$^{221}_{86}Rn$,4.388e-10,221Rn
86-Rn-221,216.92,25,M,60,1500,86,221,Rn,$^{221}_{86}Rn$,4.388e-10,221Rn
86-Rn-221,254.2,25.7,M,60,1542,86,221,Rn,$^{221}_{86}Rn$,4.269e-10,221Rn
86-Rn-221,264.68,25.7,M,60,1542,86,221,Rn,$^{221}_{86}Rn$,4.269e-10,221Rn
86-Rn-222,510,3.8235,D,86400,330350.4,86,222,Rn,$^{222}_{86}Rn$,1.992e-12,222Rn
86-Rn-223,416.52,24.3,M,60,1458,86,223,Rn,$^{223}_{86}Rn$,4.514e-10,223Rn
86-Rn-223,592.55,24.3,M,60,1458,86,223,Rn,$^{223}_{86}Rn$,4.514e-10,223Rn
86-Rn-223,635.8,24.3,M,60,1458,86,223,Rn,$^{223}_{86}Rn$,4.514e-10,223Rn
86-Rn-224,202.21,107,M,60,6420,86,224,Rn,$^{224}_{86}Rn$,1.025e-10,224Rn
86-Rn-224,260.58,107,M,60,6420,86,224,Rn,$^{224}_{86}Rn$,1.025e-10,224Rn
86-Rn-224,265.81,107,M,60,6420,86,224,Rn,$^{224}_{86}Rn$,1.025e-10,224Rn
86-Rn-225,99.15,4.66,M,60,279.6,86,225,Rn,$^{225}_{86}Rn$,2.354e-9,225Rn
86-Rn-225,696.2,4.66,M,60,279.6,86,225,Rn,$^{225}_{86}Rn$,2.354e-9,225Rn
86-Rn-225,750.15,4.66,M,60,279.6,86,225,Rn,$^{225}_{86}Rn$,2.354e-9,225Rn
86-Rn-227,162.17,20.8,S,1,20.8,86,227,Rn,$^{227}_{86}Rn$,3.164e-8,227Rn
86-Rn-227,686.22,20.8,S,1,20.8,86,227,Rn,$^{227}_{86}Rn$,3.164e-8,227Rn
86-Rn-227,739.16,20.8,S,1,20.8,86,227,Rn,$^{227}_{86}Rn$,3.164e-8,227Rn
86-Rn-228,62.62,65,S,1,65,86,228,Rn,$^{228}_{86}Rn$,1.013e-8,228Rn
86-Rn-228,124.72,65,S,1,65,86,228,Rn,$^{228}_{86}Rn$,1.013e-8,228Rn
86-Rn-228,155.68,65,S,1,65,86,228,Rn,$^{228}_{86}Rn$,1.013e-8,228Rn
87-Fr-204,113,1.9,S,1,1.9,87,204,Fr,$^{204}_{87}Fr$,3.464e-7,204Fr
87-Fr-204,230.9,0.8,S,1,0.8,87,204,Fr,$^{204}_{87}Fr$,8.228e-7,204Fr
87-Fr-206,391.7,0.7,S,1,0.7,87,206,Fr,$^{206}_{87}Fr$,9.403e-7,206Fr
87-Fr-208,325.2,59.1,S,1,59.1,87,208,Fr,$^{208}_{87}Fr$,1.114e-8,208Fr
87-Fr-208,635.8,59.1,S,1,59.1,87,208,Fr,$^{208}_{87}Fr$,1.114e-8,208Fr
87-Fr-208,778.5,59.1,S,1,59.1,87,208,Fr,$^{208}_{87}Fr$,1.114e-8,208Fr
87-Fr-210,126.3,3.18,M,60,190.8,87,210,Fr,$^{210}_{87}Fr$,3.45e-9,210Fr
87-Fr-210,148,3.18,M,60,190.8,87,210,Fr,$^{210}_{87}Fr$,3.45e-9,210Fr
87-Fr-210,203.3,3.18,M,60,190.8,87,210,Fr,$^{210}_{87}Fr$,3.45e-9,210Fr
87-Fr-210,340.4,3.18,M,60,190.8,87,210,Fr,$^{210}_{87}Fr$,3.45e-9,210Fr
87-Fr-210,643.8,3.18,M,60,190.8,87,210,Fr,$^{210}_{87}Fr$,3.45e-9,210Fr
87-Fr-210,817.2,3.18,M,60,190.8,87,210,Fr,$^{210}_{87}Fr$,3.45e-9,210Fr
87-Fr-211,281,3.1,M,60,186,87,211,Fr,$^{211}_{87}Fr$,3.539e-9,211Fr
87-Fr-211,344.5,3.1,M,60,186,87,211,Fr,$^{211}_{87}Fr$,3.539e-9,211Fr
87-Fr-211,540,3.1,M,60,186,87,211,Fr,$^{211}_{87}Fr$,3.539e-9,211Fr
87-Fr-211,643.9,3.1,M,60,186,87,211,Fr,$^{211}_{87}Fr$,3.539e-9,211Fr
87-Fr-211,686.7,3.1,M,60,186,87,211,Fr,$^{211}_{87}Fr$,3.539e-9,211Fr
87-Fr-211,918,3.1,M,60,186,87,211,Fr,$^{211}_{87}Fr$,3.539e-9,211Fr
87-Fr-212,71.9,20,M,60,1200,87,212,Fr,$^{212}_{87}Fr$,5.485e-10,212Fr
87-Fr-212,84.1,20,M,60,1200,87,212,Fr,$^{212}_{87}Fr$,5.485e-10,212Fr
87-Fr-212,124.5,20,M,60,1200,87,212,Fr,$^{212}_{87}Fr$,5.485e-10,212Fr
87-Fr-212,227.72,20,M,60,1200,87,212,Fr,$^{212}_{87}Fr$,5.485e-10,212Fr
87-Fr-212,1185.6,20,M,60,1200,87,212,Fr,$^{212}_{87}Fr$,5.485e-10,212Fr
87-Fr-212,1274.8,20,M,60,1200,87,212,Fr,$^{212}_{87}Fr$,5.485e-10,212Fr
87-Fr-216,45,0.7,US,1e-6,7e-7,87,216,Fr,$^{216}_{87}Fr$,0.9403,216Fr
87-Fr-216,45,71,NS,1e-9,7.1e-8,87,216,Fr,$^{216}_{87}Fr$,9.271,216Fr
87-Fr-216,55,0.7,US,1e-6,7e-7,87,216,Fr,$^{216}_{87}Fr$,0.9403,216Fr
87-Fr-216,160.3,0.7,US,1e-6,7e-7,87,216,Fr,$^{216}_{87}Fr$,0.9403,216Fr
87-Fr-216,160.3,71,NS,1e-9,7.1e-8,87,216,Fr,$^{216}_{87}Fr$,9.271,216Fr
87-Fr-218,83,22,MS,0.001,0.022,87,218,Fr,$^{218}_{87}Fr$,2.992e-5,218Fr
87-Fr-218,111,22,MS,0.001,0.022,87,218,Fr,$^{218}_{87}Fr$,2.992e-5,218Fr
87-Fr-218,145.1,1,MS,0.001,0.001,87,218,Fr,$^{218}_{87}Fr$,6.582e-4,218Fr
87-Fr-218,145.1,22,MS,0.001,0.022,87,218,Fr,$^{218}_{87}Fr$,2.992e-5,218Fr
87-Fr-218,187,1,MS,0.001,0.001,87,218,Fr,$^{218}_{87}Fr$,6.582e-4,218Fr
87-Fr-218,304,1,MS,0.001,0.001,87,218,Fr,$^{218}_{87}Fr$,6.582e-4,218Fr
87-Fr-219,169.9,20,MS,0.001,0.02,87,219,Fr,$^{219}_{87}Fr$,3.291e-5,219Fr
87-Fr-219,352,20,MS,0.001,0.02,87,219,Fr,$^{219}_{87}Fr$,3.291e-5,219Fr
87-Fr-219,517,20,MS,0.001,0.02,87,219,Fr,$^{219}_{87}Fr$,3.291e-5,219Fr
87-Fr-220,44.6,27.4,S,1,27.4,87,220,Fr,$^{220}_{87}Fr$,2.402e-8,220Fr
87-Fr-220,105.88,27.4,S,1,27.4,87,220,Fr,$^{220}_{87}Fr$,2.402e-8,220Fr
87-Fr-220,160.73,27.4,S,1,27.4,87,220,Fr,$^{220}_{87}Fr$,2.402e-8,220Fr
87-Fr-220,178.3,27.4,S,1,27.4,87,220,Fr,$^{220}_{87}Fr$,2.402e-8,220Fr
87-Fr-220,234.5,27.4,S,1,27.4,87,220,Fr,$^{220}_{87}Fr$,2.402e-8,220Fr
87-Fr-220,413,27.4,S,1,27.4,87,220,Fr,$^{220}_{87}Fr$,2.402e-8,220Fr
87-Fr-221,100.25,4.9,M,60,294,87,221,Fr,$^{221}_{87}Fr$,2.239e-9,221Fr
87-Fr-221,218.12,4.9,M,60,294,87,221,Fr,$^{221}_{87}Fr$,2.239e-9,221Fr
87-Fr-221,410.64,4.9,M,60,294,87,221,Fr,$^{221}_{87}Fr$,2.239e-9,221Fr
87-Fr-222,111.11,14.2,M,60,852,87,222,Fr,$^{222}_{87}Fr$,7.725e-10,222Fr
87-Fr-222,206.17,14.2,M,60,852,87,222,Fr,$^{222}_{87}Fr$,7.725e-10,222Fr
87-Fr-222,242.11,14.2,M,60,852,87,222,Fr,$^{222}_{87}Fr$,7.725e-10,222Fr
87-Fr-223,50.09,22,M,60,1320,87,223,Fr,$^{223}_{87}Fr$,4.986e-10,223Fr
